Title,Price,In Stock,Category,URL,Image URL
amd ryzen 7 7800x3d am5 8 core 4 2ghz gaming processor,8799,True,CPU,https://www.takealot.com/amd-ryzen-7-7800x3d-am5-8-core-4-2ghz-gaming-processor/PLID93729844,https://media.takealot.com/promotions/94159-ribbon-large.png
intel bx8071512600 core i5 12600 hexa core 3 30ghz,7394,True,CPU,https://www.takealot.com/intel-bx8071512600-core-i5-12600-hexa-core-3-30ghz/PLID93513099,
intel 12th gen core i5 12400 lga1700 2 5ghz 6 core cpu,5370,True,CPU,https://www.takealot.com/intel-12th-gen-core-i5-12400-lga1700-2-5ghz-6-core-cpu/PLID93478248,
amd ryzen 9 7900x3d 12 core 4 4ghz am5 cpu,13065,True,CPU,https://www.takealot.com/amd-ryzen-9-7900x3d-12-core-4-4ghz-am5-cpu/PLID93477214,
intel 13th gen core i3 13100 lga1700 3 4ghz 4 core cpu,3199,True,CPU,https://www.takealot.com/intel-13th-gen-core-i3-13100-lga1700-3-4ghz-4-core-cpu/PLID93441564,
intel 13th gen core i5 13400 lga1700 4 6ghz 10 core 6p+4e,5849,True,CPU,https://www.takealot.com/intel-13th-gen-core-i5-13400-lga1700-4-6ghz-10-core-6p-4e/PLID93441548,
intel 12th gen core i7 12700 lga1700 2 1ghz 12 core cpu,7299,True,CPU,https://www.takealot.com/intel-12th-gen-core-i7-12700-lga1700-2-1ghz-12-core-cpu/PLID93441543,
intel core i3 12100 quad core 3 30ghz 10nm 12mb l3 alder lake lga1700,2980,True,CPU,https://www.takealot.com/intel-core-i3-12100-quad-core-3-30ghz-10nm-12mb-l3-alder-lake-lga1700/PLID93417855,
intel core i7 12700 12 core 2 10ghz 10nm alder lake lga1700,10409,True,CPU,https://www.takealot.com/intel-core-i7-12700-12-core-2-10ghz-10nm-alder-lake-lga1700/PLID93417759,
amd 100 100000252box ryzen 5 5600g 6 core 3 9ghz socket am4 desktop apu,5014,True,CPU,https://www.takealot.com/amd-100-100000252box-ryzen-5-5600g-6-core-3-9ghz-socket-am4-desktop-apu/PLID93413118,
amd ryzen 7 7800x3d 5 0ghz 8 core zen 4 socket am5 desktop cpu,13795,True,CPU,https://www.takealot.com/amd-ryzen-7-7800x3d-5-0ghz-8-core-zen-4-socket-am5-desktop-cpu/PLID93402463,https://media.takealot.com/covers_images/85fe0e977dbd45cea748f370943a4a84/s-fb.file
intel bx80715g7400 pentium gold g7400 2 core alder lake cpu processor,2569,True,CPU,https://www.takealot.com/intel-bx80715g7400-pentium-gold-g7400-2-core-alder-lake-cpu-processor/PLID93369791,https://media.takealot.com/covers_images/77d8dc98293945a3acb7f2db8f234f16/s-fb.file
amd ryzen 5 4500 cpu   6 core socket am4 3 6 ghz processor,2927,True,CPU,https://www.takealot.com/amd-ryzen-5-4500-cpu-6-core-socket-am4-3-6-ghz-processor/PLID93331604,https://media.takealot.com/covers_images/3fecd46048014982a3668e86c00a46f5/s-fb.file
amd ryzen 7 5700x 8 core 3 4ghz 4 6ghz boost socket am4 desktop cpu,6257,True,CPU,https://www.takealot.com/amd-ryzen-7-5700x-8-core-3-4ghz-4-6ghz-boost-socket-am4-desktop-cpu/PLID93331586,https://media.takealot.com/covers_images/919d09f6380844bc933b7207d8fc2c02/s-fb.file
intel core i5 12400 2 5ghz 6 core lga 1700 processor,4999,True,CPU,https://www.takealot.com/intel-core-i5-12400-2-5ghz-6-core-lga-1700-processor/PLID93328088,https://media.takealot.com/covers_images/843f55900f494cc3a5c99754200d7e64/s-fb.file
amd ryzen 7 7800x3d 8 core 4 2ghz am5 cpu,12619,True,CPU,https://www.takealot.com/amd-ryzen-7-7800x3d-8-core-4-2ghz-am5-cpu/PLID93203979,https://media.takealot.com/covers_images/8c88719641c3487481b52e7f04904ff1/s-fb.file
amd ryzen 5 5600x   6 core 3 7ghz am4 cpu,6475,True,CPU,https://www.takealot.com/amd-ryzen-5-5600x-6-core-3-7ghz-am4-cpu/PLID93099130,https://media.takealot.com/covers_images/e4a4a4e0b6db413da69d5880f89898e4/s-fb.file
amd ryzen 5 5600   6 core 3 5 ghz am4 cpu,4441,True,CPU,https://www.takealot.com/amd-ryzen-5-5600-6-core-3-5-ghz-am4-cpu/PLID93099126,https://media.takealot.com/covers_images/e4a4a4e0b6db413da69d5880f89898e4/s-fb.file
amd ryzen 3 4300g   4 core 3 8 ghz am4 cpu,2928,True,CPU,https://www.takealot.com/amd-ryzen-3-4300g-4-core-3-8-ghz-am4-cpu/PLID93099122,
amd ryzen 9 7900x3d am5 12 core 4 4ghz gaming processor,10499,True,CPU,https://www.takealot.com/amd-ryzen-9-7900x3d-am5-12-core-4-4ghz-gaming-processor/PLID92770225,
amd ryzen 9 7950x3d am5 16 core 4 2ghz gaming processor,14800,True,CPU,https://www.takealot.com/amd-ryzen-9-7950x3d-am5-16-core-4-2ghz-gaming-processor/PLID92770223,
amd ryzen 9 7900 12 core 3 7 ghz am5 cpu processor,7999,True,CPU,https://www.takealot.com/amd-ryzen-9-7900-12-core-3-7-ghz-am5-cpu-processor/PLID92537432,https://media.takealot.com/promotions/94159-ribbon-large.png
intel i5 12400,4299,True,CPU,https://www.takealot.com/intel-i5-12400/PLID92479781,
intel i3 13100,5500,True,CPU,https://www.takealot.com/intel-i3-13100/PLID92479778,
amd ryzen 3 4300g 4 core 3 8 ghz am4 cpu,1899,True,CPU,https://www.takealot.com/amd-ryzen-3-4300g-4-core-3-8-ghz-am4-cpu/PLID92208493,https://media.takealot.com/promotions/94159-ribbon-large.png
amd 100 100000263box,6532,True,CPU,https://www.takealot.com/amd-100-100000263box/PLID91772536,
amd ryzen 9 5950x 100 100000059wof,14814,True,CPU,https://www.takealot.com/amd-ryzen-9-5950x-100-100000059wof/PLID91772535,
intel core i9 13900k 3 ghz 24 core lga 1700 processor,13000,True,CPU,https://www.takealot.com/intel-core-i9-13900k-3-ghz-24-core-lga-1700-processor/PLID91672081,
amd ryzen 9 7950x 16 core 4 5ghz am5 cpu,15229,True,CPU,https://www.takealot.com/amd-ryzen-9-7950x-16-core-4-5ghz-am5-cpu/PLID91545591,
amd ryzen 5 7600x 6 core 4 7ghz am5 cpu,4999,True,CPU,https://www.takealot.com/amd-ryzen-5-7600x-6-core-4-7ghz-am5-cpu/PLID91544133,https://media.takealot.com/promotions/94159-ribbon-large.png
amd ryzen 7 7700x 8 core 4 5ghz am5 cpu,8499,True,CPU,https://www.takealot.com/amd-ryzen-7-7700x-8-core-4-5ghz-am5-cpu/PLID91544130,
amd ryzen 9 5950x am4 3 4ghz 16 core cpu,10999,True,CPU,https://www.takealot.com/amd-ryzen-9-5950x-am4-3-4ghz-16-core-cpu/PLID90595630,
intel® core™ i5 11400f 2 60 ghz up to 4 40 ghz processor,9090,True,CPU,https://www.takealot.com/intel-core-i5-11400f-2-60-ghz-up-to-4-40-ghz-processor/PLID90432273,
amd ryzen 7 5700g 3 8 ghz desktop processor,5269,True,CPU,https://www.takealot.com/amd-ryzen-7-5700g-3-8-ghz-desktop-processor/PLID90395671,https://media.takealot.com/promotions/94155-ribbon-large.png
intel core i5 11600 hexa core 2 8ghz processor,8457,True,CPU,https://www.takealot.com/intel-core-i5-11600-hexa-core-2-8ghz-processor/PLID90379258,
intel celeron g6900 3 4 ghz  lga 1700,1724,True,CPU,https://www.takealot.com/intel-celeron-g6900-3-4-ghz-lga-1700/PLID90197491,
intel core i7 12700 up to 4 9 ghz cpu,7498,True,CPU,https://www.takealot.com/intel-core-i7-12700-up-to-4-9-ghz-cpu/PLID90167679,
intel core i9 10900 10th gen processor,16297,True,CPU,https://www.takealot.com/intel-core-i9-10900-10th-gen-processor/PLID72401654,
amd ryzen 9 5900x desktop processor,15059,True,CPU,https://www.takealot.com/amd-ryzen-9-5900x-desktop-processor/PLID72199274,
amd ryzen 9 5950 desktop processor,23829,True,CPU,https://www.takealot.com/amd-ryzen-9-5950-desktop-processor/PLID72195411,
amd ryzen 7 5800x am4 desktop cpu,5999,True,CPU,https://www.takealot.com/amd-ryzen-7-5800x-am4-desktop-cpu/PLID72170726,
intel® core i5 10400 processor,5291,True,CPU,https://www.takealot.com/intel-core-i5-10400-processor/PLID72151778,
amd ryzen 5 5600x cpu,4357,True,CPU,https://www.takealot.com/amd-ryzen-5-5600x-cpu/PLID72151723,
amd ryzen 9 5900x 7nm skt am4 cpu,9244,True,CPU,https://www.takealot.com/amd-ryzen-9-5900x-7nm-skt-am4-cpu/PLID71378566,
amd ryzen 7 5800x 7nm skt am4 cpu,7707,True,CPU,https://www.takealot.com/amd-ryzen-7-5800x-7nm-skt-am4-cpu/PLID71378564,
amd ryzen 5 5600x 7nm skt am4 cpu,5300,True,CPU,https://www.takealot.com/amd-ryzen-5-5600x-7nm-skt-am4-cpu/PLID71378561,https://media.takealot.com/covers_images/4c664955073642ba87a8aa1e0766cb2f/s-fb.file
amd ryzen 9 5900x 12 core 3 7 ghz am4 cpu computer processor,7990,True,CPU,https://www.takealot.com/amd-ryzen-9-5900x-12-core-3-7-ghz-am4-cpu-computer-processor/PLID71032446,https://media.takealot.com/covers_images/08dee5a662bc412081c0fe5145b34ed3/s-fb.file
intel core i7 10700k processor,12558,True,CPU,https://www.takealot.com/intel-core-i7-10700k-processor/PLID69314314,https://media.takealot.com/covers_images/4f6e82655c254ec581c5f2ed9db2ad25/s-fb.file
intel core i5 10400 processor,6355,True,CPU,https://www.takealot.com/intel-core-i5-10400-processor/PLID69314310,https://media.takealot.com/covers_images/c409093d0d444a7aab35dc7e40f6f369/s-fb.file
intel core i5 10400f processor,5140,True,CPU,https://www.takealot.com/intel-core-i5-10400f-processor/PLID69314309,https://media.takealot.com/covers_images/c409093d0d444a7aab35dc7e40f6f369/s-fb.file
raspberry pi sc0400eu 4 model b  4gb sc0400eu desktop kit,7045,True,CPU,https://www.takealot.com/raspberry-pi-sc0400eu-4-model-b-4gb-sc0400eu-desktop-kit/PLID69206538,https://media.takealot.com/covers_images/35ba205bd190421ba286bb8f0034b36d/s-fb.file
arduino micro a000053   development board   official arduino,473,True,CPU,https://www.takealot.com/arduino-micro-a000053-development-board-official-arduino/PLID55068422,https://media.takealot.com/promotions/94135-ribbon-large.png
