Title,Price,In Stock,Category
intel core i3 10300 quad core 3 7ghz 4 4ghz turbo lga1200 socket desktop processor,3979.0,True,Processors (CPUs)
intel core i9 10980xe xtreme edition 18 core lga2066 processor,23849.0,True,Processors (CPUs)
intel core i9 10940x 14 core x series lga2066 processor,19129.0,True,Processors (CPUs)
intel core i7 10700k 3 80ghz 5 1ghz boost 8 core 16 thread comet lake 14nm desktop processor,9569.0,True,Processors (CPUs)
intel core i9 10900k 3 7ghz 5 3ghz boost 10 core 20 thread comet lake unlocked desktop processor,13169.0,True,Processors (CPUs)
intel core i9 10900 2 8ghz 5 2ghz boost 10 core 20 thread comet lake desktop processor,12419.0,True,Processors (CPUs)
intel core i7 10700 2 90ghz 4 8ghz boost 8 core 16 thread comet lake 14nm desktop processor,9259.0,True,Processors (CPUs)
intel core i9 10900kf 3 7ghz 5 3ghz boost 10 core 20 thread comet lake unlocked desktop processor,12299.0,True,Processors (CPUs)
intel core i5 10600kf 4 1ghz 4 8ghz boost 6 core 12 thread comet lake 14nm desktop processor,5639.0,True,Processors (CPUs)
intel core i5 10600k 4 1ghz 4 8ghz boost 6 core 12 thread comet lake unlocked desktop processor,7129.0,True,Processors (CPUs)
intel core i5 10400f 2 90ghz 4 3ghz boost 6 core 12 thread comet lake 14nm desktop processor,3539.0,True,Processors (CPUs)
intel i9 9900 3 1ghz 8 core coffee lake refresh lga1151 socket 14nm desktop processor,9439.0,True,Processors (CPUs)
intel i7 9700kf 3 6ghz 8 core coffee lake refresh lga1151 socket 14nm unlocked desktop processor,9939.0,True,Processors (CPUs)
intel i7 6950x broadwell e,18629.0,True,Processors (CPUs)
intel i7 6900k broadwell e,11309.0,True,Processors (CPUs)
intel i7 6850x broadwell e,6709.0,True,Processors (CPUs)
intel i7 6800x broadwell e,5839.0,True,Processors (CPUs)
intel i7 4960x ivybridge e,11059.0,True,Processors (CPUs)
intel i7 4930k ivybridge e,5969.0,True,Processors (CPUs)
intel i7 4820k ivybridge e,5839.0,True,Processors (CPUs)
intel i9 7920x skylake x,13419.0,True,Processors (CPUs)
intel i5 7640x kabylake x,4719.0,True,Processors (CPUs)
amd ryzen 7 7800x3d 8 core 16 thread 4 2ghz am5 socket cpu,9449.0,True,Processors (CPUs)
amd ryzen 9 7950x3d 16 core 32 thread 4 2ghz am5 socket cpu,15459.0,True,Processors (CPUs)
amd ryzen 9 7900x3d 12 core 24 thread 4 4ghz am5 socket cpu,11229.0,True,Processors (CPUs)
amd ryzen 3 4300g 3 8ghz up to 4 0ghz boost 4c 8t am4 socket radeon graphics desktop processor with amd wraith stealth cooler,2029.0,True,Processors (CPUs)
amd ryzen 9 7900 12 core 24 thread 3 7ghz base 5 4ghz boost am5 socket desktop processor,9629.0,True,Processors (CPUs)
amd ryzen 7 7700 8 core 16 thread 3 8ghz base 5 3ghz boost am5 socket desktop processor,7809.0,True,Processors (CPUs)
amd ryzen 5 7600 5 1ghz 6 core 12 thread am5 socket desktop processor,4969.0,True,Processors (CPUs)
amd ryzen 9 7950x 4 5ghz up to 5 7ghz 16c 32t am5 socket desktop processor,12909.0,True,Processors (CPUs)
